
10,5,16413.0,0.025s
50,5,16799.0,0.051s
50,10,17143.0,0.099s
50,10,16929.0,0.093s
50,10,16335.0,0.087s
50,10,16446.0,0.092s
50,10,16646.0,0.089s
50,10,16745.0,0.088s
50,10,16745.0,0.096s
50,10,16637.0,0.089s
50,10,16643.0,0.088s
50,10,16547.0,0.09s
50,10,16551.0,0.093s
50,10,16947.0,0.09s
50,10,16649.0,0.089s
50,10,16248.0,0.092s
50,10,16646.0,0.096s
50,10,16746.0,0.089s
50,10,16744.0,0.092s
50,10,16847.0,0.09s
50,10,16931.0,0.085s
